# a combined early aftershock catalog following the Ms6.8 Dingri mainshock
# see the referece Yao et al., (2025), JES for more details
# yyy  mm dd hh mm ss.ss   lat     lon   D(km)   Ml   seqID
# mainshock listed in the CENC catalog           Ms
  2025 01 12 21 52 02.59 28.4202 87.4683 13.06  1.06 10356
  2025 01 12 21 52 43.67 28.4293 87.5433  0.03  1.60 10357
  2025 01 12 21 52 53.52 28.7912 87.4698 13.21  1.27 10358
  2025 01 12 21 53 51.94 28.6555 87.4877 11.74  0.67 10359
  2025 01 12 21 54 27.77 28.7175 87.4878 11.82  0.90 10360
  2025 01 12 21 54 40.54 28.4575 87.5248  2.66  1.56 10361
  2025 01 12 21 55 28.48 28.4110 87.5557  7.24  0.97 10362
  2025 01 12 21 56 49.32 28.9210 87.5160  8.06  1.02 10363
  2025 01 12 21 56 58.52 28.4072 87.4552  5.30  1.09 10364
  2025 01 12 21 57 50.58 28.6565 87.4520  6.89  0.87 10365
  2025 01 12 21 58 29.81 28.9042 87.4820  6.32  1.43 10366
  2025 01 12 21 59 08.61 28.5133 87.4348  5.34  0.50 10367
  2025 01 12 21 59 37.67 28.8512 87.5780  9.35  1.11 10368
  2025 01 12 22 00 08.87 28.4502 87.4802  0.14  1.79 10369
  2025 01 12 22 00 55.61 28.4795 87.4835  4.36  1.01 10370
  2025 01 12 22 01 04.33 28.9217 87.4788  6.84  0.86 10371
  2025 01 12 22 01 24.82 28.6842 87.5297  4.04  0.83 10372
  2025 01 12 22 01 46.53 28.4973 87.4903  4.94  0.96 10373
  2025 01 12 22 02 22.47 28.7415 87.5250 10.09  0.98 10374
  2025 01 12 22 02 51.54 28.4647 87.5107  5.50  0.92 10375
  2025 01 12 22 03 15.86 28.4840 87.4877 10.20  0.64 10376
  2025 01 12 22 03 24.52 28.5322 87.4633  5.55  0.57 10377
  2025 01 12 22 03 41.33 28.7197 87.4387 10.58  0.75 10378
  2025 01 12 22 04 32.33 28.7552 87.5520  3.97  1.68 10379
  2025 01 12 22 04 48.68 28.4502 87.5408  2.02  1.40 10380
  2025 01 12 22 05 39.74 28.6118 87.5333 20.28  0.52 10381
  2025 01 12 22 06 17.02 28.4007 87.4402  5.14  0.90 10382
  2025 01 12 22 06 52.79 28.8652 87.5130  8.74  1.47 10383
  2025 01 12 22 07 10.60 28.5233 87.4477  0.33  1.13 10384
  2025 01 12 22 07 15.61 28.9007 87.4865  5.07  1.70 10385
  2025 01 12 22 07 53.00 28.9418 87.4912  4.97  1.89 10386
  2025 01 12 22 08 21.19 28.8813 87.5005  8.31  1.53 10387
  2025 01 12 22 09 21.65 28.5200 87.4933  8.07  1.22 10388
  2025 01 12 22 10 11.11 28.8690 87.4035 13.47  1.34 10389
  2025 01 12 22 10 55.01 28.7657 87.5567  6.32  0.97 10390
  2025 01 12 22 11 18.25 28.5080 87.4565  0.76  0.66 10391
  2025 01 12 22 11 52.05 28.4703 87.5285  5.14  0.89 10392
  2025 01 12 22 13 24.30 28.5687 87.4528 11.21  1.66 10393
  2025 01 12 22 13 47.06 28.4420 87.5057  9.86  1.40 10394
  2025 01 12 22 14 50.03 28.9050 87.5605  9.41  1.08 10395
  2025 01 12 22 16 01.75 28.9242 87.5213  6.75  1.61 10396
  2025 01 12 22 17 41.62 28.5897 87.5777  1.32  0.76 10397
  2025 01 12 22 17 57.71 28.4617 87.5323  6.25  1.06 10398
  2025 01 12 22 18 08.22 28.6597 87.4995  6.01  1.13 10399
  2025 01 12 22 18 42.87 28.4995 87.5085  5.71  0.74 10400
  2025 01 12 22 19 09.88 28.3083 87.3380  7.06  0.97 10401
  2025 01 12 22 19 51.64 28.9560 87.4823  5.16  0.90 10402
  2025 01 12 22 21 38.76 28.8378 87.3868  6.85  1.13 10403
  2025 01 12 22 22 01.64 28.9657 87.4932  3.56  1.75 10404
  2025 01 12 22 22 48.57 28.8877 87.4692  6.99  1.89 10405
  2025 01 12 22 23 47.34 28.4680 87.5077  7.23  0.76 10406
  2025 01 12 22 24 28.64 28.4393 87.5420  5.37  1.02 10407
  2025 01 12 22 25 05.15 28.7122 87.4910  7.17  1.55 10408
  2025 01 12 22 25 54.92 28.7525 87.5312  6.75  1.43 10409
  2025 01 12 22 26 19.20 28.9502 87.4845  4.86  1.54 10410
  2025 01 12 22 26 49.50 28.4785 87.4922  4.05  1.86 10411
  2025 01 12 22 27 26.07 28.7027 87.4443 11.35  1.01 10412
  2025 01 12 22 28 24.80 28.6583 87.5097  5.27  2.23 10413
  2025 01 12 22 30 23.69 28.5028 87.4987  1.93  0.95 10414
  2025 01 12 22 30 44.15 28.4600 87.4967  4.39  1.50 10415
  2025 01 12 22 31 12.59 28.4790 87.5198  4.09  1.06 10416
  2025 01 12 22 31 44.24 28.5157 87.4930  9.35  1.17 10417
  2025 01 12 22 32 46.10 28.7908 87.4913  9.53  2.25 10418
  2025 01 12 22 33 35.81 28.4800 87.4730  9.71  0.93 10419
  2025 01 12 22 34 34.21 28.4940 87.4697  8.49  1.22 10420
  2025 01 12 22 35 07.60 28.9945 87.5057  3.39  1.60 10421
  2025 01 12 22 35 18.59 28.4372 87.4933  8.98  1.23 10422
  2025 01 12 22 35 33.51 28.8582 87.4820  6.27  1.10 10423
  2025 01 12 22 36 15.34 28.3788 87.3998  5.40  1.08 10424
  2025 01 12 22 36 54.97 28.8517 87.5768  8.37  0.91 10425
  2025 01 12 22 37 56.90 28.4932 87.4760  8.71  1.22 10426
  2025 01 12 22 38 23.69 28.5025 87.5403 12.07  0.73 10427
  2025 01 12 22 38 53.81 28.9390 87.4760  5.55  0.90 10428
  2025 01 12 22 39 21.48 28.4763 87.4905  8.37  0.50 10429
  2025 01 12 22 39 45.25 28.4902 87.4895  8.69  1.03 10430
  2025 01 12 22 40 16.75 28.4763 87.4917  4.04  1.00 10431
  2025 01 12 22 41 05.57 28.9043 87.5188  7.72  0.97 10432
  2025 01 12 22 41 17.45 28.5483 87.4780  6.82  0.57 10433
  2025 01 12 22 42 08.49 28.4177 87.5298  5.59  1.11 10434
  2025 01 12 22 43 00.48 28.6828 87.4862  4.74  0.83 10435
  2025 01 12 22 43 47.17 28.6982 87.4945 10.43  1.96 10436
  2025 01 12 22 44 43.56 28.5108 87.4675  8.41  1.03 10437
  2025 01 12 22 45 08.24 28.7737 87.4807  9.06  1.24 10438
  2025 01 12 22 45 35.25 28.5713 87.4552 11.94  1.17 10439
  2025 01 12 22 46 36.35 28.5237 87.4682  8.04  0.64 10440
  2025 01 12 22 46 46.03 28.5058 87.4370  2.75  0.71 10441
  2025 01 12 22 46 59.54 28.6742 87.4582 11.63  0.87 10442
  2025 01 12 22 47 12.70 28.8570 87.5142  7.30  1.84 10443
  2025 01 12 22 47 20.64 28.4763 87.4602  8.06  1.80 10444
  2025 01 12 22 48 25.50 28.4097 87.4260  4.23  1.55 10445
  2025 01 12 22 48 59.90 28.9058 87.5235  8.55  1.28 10446
  2025 01 12 22 49 41.66 28.9088 87.5278  8.24  2.03 10447
  2025 01 12 22 50 14.12 28.6872 87.4722 15.22  1.25 10448
  2025 01 12 22 50 42.44 28.8783 87.5115 10.72  2.74 10449
  2025 01 12 22 51 29.79 28.5475 87.4570  0.82  0.97 10450
  2025 01 12 22 51 35.62 28.9348 87.4732  5.37  1.17 10451
  2025 01 12 22 52 37.19 28.4110 87.5363  3.54  1.20 10452
  2025 01 12 22 53 30.62 28.8877 87.5155  8.89  0.61 10453
  2025 01 12 22 53 41.78 28.7593 87.4512  0.88  0.58 10454
  2025 01 12 22 54 01.71 28.5363 87.4567  0.53  0.75 10455
  2025 01 12 22 54 26.13 28.3633 87.3587  6.45  1.12 10456
  2025 01 12 22 55 24.18 28.4492 87.4395  6.75  0.73 10457
  2025 01 12 22 55 42.44 28.8698 87.5077 11.07  1.27 10458
  2025 01 12 22 56 07.22 28.3650 87.6215  7.69  1.41 10459
  2025 01 12 22 57 00.94 28.8462 87.4383  3.81  1.32 10460
  2025 01 12 22 58 33.03 28.4182 87.5332  0.37  1.36 10461
  2025 01 12 22 58 51.13 28.2935 87.4330  8.29  1.36 10462
  2025 01 12 22 59 18.21 28.8292 87.5430  8.44  1.10 10463
  2025 01 12 22 59 35.83 28.8485 87.4887 15.26  0.65 10464
  2025 01 12 23 00 09.21 28.6440 87.4812 10.11  1.06 10465
  2025 01 12 23 02 29.12 28.5097 87.4773  5.90  1.08 10466
  2025 01 12 23 02 37.37 28.5167 87.4523  1.45  1.07 10467
  2025 01 12 23 03 52.97 28.4688 87.4815  8.65  0.79 10468
  2025 01 12 23 04 34.02 28.8830 87.5062  5.83  1.45 10469
  2025 01 12 23 04 50.81 28.3675 87.5562 10.29  1.80 10470
  2025 01 12 23 05 37.48 28.5015 87.4478 11.38  2.15 10471
  2025 01 12 23 06 17.67 28.4560 87.4858  5.92  0.69 10472
  2025 01 12 23 06 26.42 28.8690 87.4862  8.20  0.81 10473
  2025 01 12 23 06 30.63 28.5185 87.4842  3.43  0.72 10474
  2025 01 12 23 06 50.69 28.4233 87.5442  1.41  1.00 10475
  2025 01 12 23 06 55.10 28.8495 87.5767 10.17  1.06 10476
  2025 01 12 23 07 19.04 28.4697 87.5252  5.50  1.26 10477
  2025 01 12 23 08 48.75 28.6693 87.4973 11.86  0.87 10478
  2025 01 12 23 09 23.59 28.3773 87.4372 12.25  0.90 10479
  2025 01 12 23 09 51.64 28.5152 87.3930  8.44  1.03 10480
  2025 01 12 23 09 58.67 28.9272 87.5315  5.21  1.44 10481
  2025 01 12 23 10 31.76 28.8848 87.5467  8.14  1.52 10482
  2025 01 12 23 11 06.98 28.4350 87.5210  5.06  1.10 10483
  2025 01 12 23 11 33.37 28.8842 87.5448  8.72  1.19 10484
  2025 01 12 23 12 16.05 28.5065 87.5037  4.72  0.96 10485
  2025 01 12 23 12 28.84 28.4753 87.4662 12.76  1.07 10486
  2025 01 12 23 13 42.65 28.5062 87.5003  3.74  0.62 10487
  2025 01 12 23 14 04.59 28.9247 87.5413  6.18  1.21 10488
  2025 01 12 23 14 17.92 28.3987 87.5698  8.40  1.44 10489
  2025 01 12 23 14 47.07 28.9327 87.5093  7.79  1.88 10490
  2025 01 12 23 15 27.98 28.9445 87.5602  4.85  2.20 10491
  2025 01 12 23 16 14.09 28.5315 87.4833 10.20  0.90 10492
  2025 01 12 23 16 37.04 28.5027 87.4718  8.17  1.51 10493
  2025 01 12 23 17 07.35 28.8398 87.5020 10.21  0.52 10494
  2025 01 12 23 17 49.36 28.5263 87.4905  8.89  0.81 10495
  2025 01 12 23 18 08.67 28.9080 87.4435 10.10  1.07 10496
  2025 01 12 23 18 29.85 28.8683 87.2125  0.81  1.22 10497
  2025 01 12 23 18 35.19 28.6917 87.4970 10.91  0.75 10498
  2025 01 12 23 19 10.81 28.4750 87.4292 10.14  0.75 10499
  2025 01 12 23 20 07.30 28.4643 87.4970  7.28  0.77 10500
  2025 01 12 23 20 26.21 28.6108 87.5030 13.99  0.51 10501
  2025 01 12 23 20 47.45 28.9582 87.4738  5.65  0.93 10502
  2025 01 12 23 21 02.38 28.6282 87.4700  8.28  1.19 10503
  2025 01 12 23 21 24.53 28.4763 87.4917  3.89  0.80 10504
  2025 01 12 23 21 47.34 28.8738 87.5170 13.02  0.81 10505
  2025 01 12 23 22 17.53 28.8435 87.5080  9.52  1.00 10506
  2025 01 12 23 22 20.04 28.4932 87.4733  6.79  1.11 10507
  2025 01 12 23 22 49.23 28.7852 87.5543  9.33  0.91 10508
  2025 01 12 23 23 29.45 28.6813 87.5042  5.24  1.03 10509
  2025 01 12 23 24 02.11 28.5560 87.4962  4.43  1.36 10510
  2025 01 12 23 24 37.48 28.4388 87.4910  6.37  0.85 10511
  2025 01 12 23 24 53.02 28.6672 87.5093  9.45  1.00 10512
  2025 01 12 23 25 22.14 28.9215 87.4592  7.78  1.13 10513
  2025 01 12 23 25 35.65 28.6600 87.5078  9.23  1.39 10514
  2025 01 12 23 26 04.83 28.4485 87.5342  2.73  1.50 10515
  2025 01 12 23 26 52.21 28.4652 87.4900  9.89  0.86 10516
  2025 01 12 23 27 00.19 28.4922 87.4878  8.75  0.72 10517
  2025 01 12 23 27 35.38 28.5007 87.4650  7.00  0.49 10518
  2025 01 12 23 28 09.87 28.8785 87.5017  6.41  1.26 10519
  2025 01 12 23 28 33.91 28.9353 87.5442  2.48  1.31 10520
  2025 01 12 23 29 08.10 28.6435 87.4762 11.70  0.90 10521
  2025 01 12 23 29 33.82 28.9422 87.4770  5.99  1.31 10522
  2025 01 12 23 30 25.42 28.6890 87.5140  8.08  1.41 10523
  2025 01 12 23 31 35.55 29.0152 87.4987  8.34  1.54 10524
  2025 01 12 23 31 57.52 28.4405 87.5258  3.64  1.61 10525
  2025 01 12 23 32 28.45 28.9447 87.4570  5.75  0.94 10526
  2025 01 12 23 32 46.15 28.8122 87.5498  9.46  1.22 10527
  2025 01 12 23 33 53.34 28.9470 87.5060  6.25  1.73 10528
  2025 01 12 23 34 46.13 28.4670 87.5082  8.41  0.74 10529
  2025 01 12 23 35 12.49 28.8882 87.5753 11.28  0.62 10530
  2025 01 12 23 35 41.98 28.9113 87.5308  7.63  1.55 10531
  2025 01 12 23 36 21.38 28.4482 87.3945  0.78  1.27 10532
  2025 01 12 23 36 29.40 28.6738 87.4408  8.95  1.43 10533
  2025 01 12 23 36 40.25 28.5238 87.4648  6.80  1.26 10534
  2025 01 12 23 36 48.87 28.6725 87.4378  7.37  1.02 10535
  2025 01 12 23 37 21.45 28.5308 87.4468  2.60  1.04 10536
  2025 01 12 23 37 32.76 28.4555 87.5237  3.78  1.68 10537
  2025 01 12 23 38 23.72 28.6908 87.5138  7.51  2.05 10538
  2025 01 12 23 39 28.20 28.8770 87.5123  8.34  1.08 10539
  2025 01 12 23 39 47.64 28.8735 87.5173  7.50  0.69 10540
  2025 01 12 23 39 51.50 28.4907 87.4277 10.06  0.82 10541
  2025 01 12 23 40 43.03 28.9162 87.5368  6.71  1.29 10542
  2025 01 12 23 41 09.62 28.9140 87.5372  6.53  1.64 10543
  2025 01 12 23 42 03.48 28.3717 87.6448  7.14  2.97 10544
  2025 01 12 23 42 50.29 28.5045 87.4560  4.39  0.89 10545
  2025 01 12 23 43 50.80 28.4910 87.4845  8.48  0.68 10546
  2025 01 12 23 44 22.77 28.5522 87.5492  2.79  0.87 10547
  2025 01 12 23 45 00.38 28.6917 87.5475  2.72  1.02 10548
  2025 01 12 23 45 24.79 28.4880 87.3527 14.48  0.82 10549
  2025 01 12 23 46 39.02 28.6237 87.4532 11.87  1.14 10550
  2025 01 12 23 47 14.88 28.5102 87.4847 12.67  0.80 10551
  2025 01 12 23 47 48.69 28.4320 87.5407  1.44  2.73 10552
  2025 01 12 23 48 43.26 28.9393 87.4670  4.85  0.90 10553
  2025 01 12 23 48 54.17 28.9165 87.5170  7.74  0.96 10554
  2025 01 12 23 49 18.90 28.5003 87.4013  4.02  1.07 10555
  2025 01 12 23 49 21.92 28.9092 87.4742  7.67  1.15 10556
  2025 01 12 23 50 11.05 28.4627 87.5343  5.34  1.37 10557
  2025 01 12 23 50 40.99 28.4160 87.5495  8.96  1.58 10558
  2025 01 12 23 50 43.34 28.8907 87.5457  6.95  1.46 10559
  2025 01 12 23 51 15.42 28.4863 87.4960  5.69  0.89 10560
  2025 01 12 23 51 47.87 28.9205 87.5528  4.90  1.74 10561
  2025 01 12 23 52 38.05 28.7563 87.4753  7.46  1.19 10562
  2025 01 12 23 53 06.83 28.6257 87.4403 12.59  1.58 10563
  2025 01 12 23 54 12.44 28.8963 87.4848  7.46  1.39 10564
  2025 01 12 23 55 08.32 28.7593 87.5493  1.19  1.35 10565
  2025 01 12 23 55 23.49 28.7798 87.3957  8.40  1.71 10566
  2025 01 12 23 55 45.72 28.4227 87.4672 12.67  0.92 10567
  2025 01 12 23 56 10.48 28.4978 87.4293  7.72  0.57 10568
  2025 01 12 23 56 14.83 28.9887 87.5008  3.01  0.77 10569
  2025 01 12 23 56 17.89 28.4550 87.5190  1.65  0.67 10570
  2025 01 12 23 56 47.83 28.9877 87.4942  5.06  1.02 10571
  2025 01 12 23 56 51.93 28.5152 87.4608 14.77  0.71 10572
  2025 01 12 23 57 27.14 28.5028 87.4590  7.81  1.11 10573
  2025 01 12 23 57 36.92 28.7433 87.4747  8.23  1.44 10574
  2025 01 12 23 58 01.30 28.7540 87.4748  7.27  1.31 10575
  2025 01 12 23 58 17.54 28.4872 87.4908  3.67  1.47 10576
  2025 01 12 23 58 25.73 28.8408 87.5503  8.99  1.80 10577
  2025 01 12 23 59 23.27 28.5378 87.4390  1.06  0.40 10578
  2025 01 12 23 59 28.58 28.5610 87.4593 10.17  0.85 10579
  2025 01 13 00 00 22.30 28.8797 87.5060  7.16  0.95 10580
  2025 01 13 00 00 43.68 28.4798 87.4738  8.67  0.38 10581
  2025 01 13 00 01 32.11 28.9307 87.5115  6.90  1.41 10582
  2025 01 13 00 02 17.54 28.4983 87.4648  9.27  0.67 10583
  2025 01 13 00 02 42.94 28.9217 87.5250  5.29  0.75 10584
  2025 01 13 00 02 51.14 28.4277 87.3838  8.98  0.69 10585
  2025 01 13 00 03 48.53 28.6945 87.4012  9.78  1.13 10586
  2025 01 13 00 03 52.82 28.5283 87.4725  9.56  1.10 10587
  2025 01 13 00 04 21.69 28.7013 87.5498 12.87  0.44 10588
  2025 01 13 00 04 59.12 28.7610 87.4998  9.41  1.05 10589
  2025 01 13 00 05 34.98 28.4905 87.5093  4.69  0.69 10590
  2025 01 13 00 06 04.35 28.5460 87.4427  5.51  1.38 10591
  2025 01 13 00 06 59.30 28.7093 87.5018  9.36  0.53 10592
  2025 01 13 00 07 34.10 28.5052 87.4477  0.67  0.77 10593
  2025 01 13 00 08 18.42 28.9180 87.5460  6.27  2.53 10594
  2025 01 13 00 09 31.68 28.5225 87.4730  7.17  0.59 10595
  2025 01 13 00 09 34.80 28.9205 87.5547 11.91  0.84 10596
  2025 01 13 00 10 24.29 28.7145 87.4870 10.44  0.86 10597
  2025 01 13 00 10 39.68 28.9252 87.5372  3.47  0.92 10598
  2025 01 13 00 10 54.91 28.5385 87.4738  0.11  0.58 10599
  2025 01 13 00 11 56.94 28.8498 87.5108 12.11  1.09 10600
  2025 01 13 00 12 20.79 28.6440 87.4452 13.71  1.11 10601
  2025 01 13 00 13 05.52 28.6993 87.4885 11.52  2.42 10602
  2025 01 13 00 13 59.55 28.3462 87.4487  8.38  1.83 10603
  2025 01 13 00 14 03.39 28.7293 87.5087  3.72  1.08 10604
  2025 01 13 00 14 35.52 28.8937 87.5385  6.29  1.03 10605
  2025 01 13 00 15 02.19 28.4168 87.4883  7.11  2.34 10606
  2025 01 13 00 15 52.06 28.3377 87.4547  9.72  1.21 10607
  2025 01 13 00 16 04.90 28.4833 87.5068  5.62  1.00 10608
  2025 01 13 00 17 05.65 28.7840 87.3912  5.47  3.10 10609
  2025 01 13 00 17 46.73 28.9410 87.4628 12.77  1.70 10610
  2025 01 13 00 18 47.02 28.4528 87.4727  7.45  1.16 10611
  2025 01 13 00 19 18.25 28.8753 87.5048  4.48  0.60 10612
  2025 01 13 00 20 04.00 28.4153 87.5535  7.87  1.02 10613
  2025 01 13 00 20 07.13 28.9838 87.4338  6.86  1.06 10614
  2025 01 13 00 20 33.51 28.7393 87.5085  8.47  1.67 10615
  2025 01 13 00 21 32.96 28.4470 87.5057  2.36  1.37 10616
  2025 01 13 00 22 37.53 28.9150 87.5497  5.15  1.12 10617
  2025 01 13 00 23 09.88 28.4710 87.5168  4.74  1.39 10618
  2025 01 13 00 23 21.53 28.4560 87.4730  7.78  1.32 10619
  2025 01 13 00 23 57.92 28.8517 87.5480 10.70  0.90 10620
  2025 01 13 00 24 39.45 28.6787 87.4898  9.85  0.65 10621
  2025 01 13 00 24 57.68 28.5492 87.4688  1.20  0.45 10622
  2025 01 13 00 25 38.53 28.5888 87.5208 10.70  0.65 10623
  2025 01 13 00 25 57.41 28.8242 87.5427 10.08  0.69 10624
  2025 01 13 00 26 31.89 28.3850 87.4072  5.40  1.84 10625
  2025 01 13 00 28 04.10 28.6898 87.4120  6.96  0.67 10626
  2025 01 13 00 28 48.37 28.4470 87.4950 10.45  1.37 10627
  2025 01 13 00 29 11.29 28.6478 87.4618  7.42  0.96 10628
  2025 01 13 00 29 55.82 28.7505 87.4595  6.21  0.49 10629
  2025 01 13 00 30 28.39 28.7843 87.4722 13.55  0.86 10630
  2025 01 13 00 30 42.22 28.3880 87.4718  7.84  0.79 10631
  2025 01 13 00 31 15.96 28.4975 87.4772  3.87  0.44 10632
  2025 01 13 00 31 33.72 28.9425 87.4930  5.80  1.74 10633
  2025 01 13 00 32 11.15 28.7625 87.4978 11.13  0.64 10634
  2025 01 13 00 32 47.83 28.8913 87.5165  6.64  1.19 10635
  2025 01 13 00 33 22.27 28.2928 87.2907  0.17  1.55 10636
  2025 01 13 00 33 38.00 28.9340 87.4597  5.48  0.80 10637
  2025 01 13 00 34 24.10 28.9825 87.4777  3.86  1.34 10638
  2025 01 13 00 34 52.01 28.4578 87.4968  7.97  1.32 10639
  2025 01 13 00 35 13.02 28.5440 87.4750 13.72  1.30 10640
  2025 01 13 00 35 47.24 28.7725 87.4758 13.11  1.74 10641
  2025 01 13 00 36 40.45 28.9657 87.4958  3.09  1.72 10642
  2025 01 13 00 36 51.47 28.9718 87.5192  0.30  1.71 10643
  2025 01 13 00 37 31.04 28.9398 87.4722  5.60  1.22 10644
  2025 01 13 00 38 13.52 28.9412 87.5050 10.00  0.88 10645
  2025 01 13 00 38 35.77 28.9510 87.4575  6.27  1.23 10646
  2025 01 13 00 39 44.99 28.9037 87.5117  9.54  1.74 10647
  2025 01 13 00 40 28.54 28.5612 87.4243  2.11  0.33 10648
  2025 01 13 00 40 57.52 28.6863 87.4855 10.19  0.38 10649
  2025 01 13 00 41 02.99 28.4345 87.3883  7.63  0.73 10650
  2025 01 13 00 41 09.89 28.7620 87.4710 11.94  0.88 10651
  2025 01 13 00 41 26.24 28.6090 87.5057  0.39  0.52 10652
  2025 01 13 00 41 34.23 28.7893 87.3912  8.97  0.74 10653
  2025 01 13 00 41 41.80 28.9998 87.5218  3.39  0.96 10654
  2025 01 13 00 43 00.53 28.7628 87.4728 12.68  0.82 10655
  2025 01 13 00 43 45.88 28.5008 87.4747 11.64  2.00 10656
  2025 01 13 00 44 47.14 28.8007 87.5737  1.37  1.19 10657
  2025 01 13 00 45 34.68 28.8485 87.4890 10.58  1.86 10658
  2025 01 13 00 47 09.46 28.8920 87.5573  7.84  1.75 10659
  2025 01 13 00 48 08.89 28.5455 87.4737  1.41  0.84 10660
  2025 01 13 00 48 36.72 28.8673 87.5010  3.82  1.25 10661
  2025 01 13 00 49 11.19 28.6630 87.4562 11.68  1.02 10662
  2025 01 13 00 49 23.21 28.9370 87.5220  2.78  1.09 10663
  2025 01 13 00 50 14.79 28.5532 87.4697  4.36  1.30 10664
  2025 01 13 00 50 23.73 28.8632 87.5335  9.16  1.54 10665
  2025 01 13 00 50 35.84 28.4417 87.5203  4.59  1.57 10666
  2025 01 13 00 50 42.06 28.5515 87.4502 10.74  1.56 10667
  2025 01 13 00 52 20.99 28.4667 87.4113  1.30  0.61 10668
  2025 01 13 00 52 47.14 28.8850 87.5082  8.47  1.00 10669
  2025 01 13 00 53 08.40 28.4777 87.5185  5.24  1.95 10670
  2025 01 13 00 53 47.85 28.8773 87.4942  8.41  0.70 10671
  2025 01 13 00 54 06.75 28.3357 87.5942  9.22  1.12 10672
  2025 01 13 00 54 25.45 28.8748 87.5133  8.75  1.64 10673
  2025 01 13 00 54 51.64 28.7383 87.5293  6.83  1.58 10674
  2025 01 13 00 55 38.45 28.4780 87.5158  5.41  2.38 10675
  2025 01 13 00 56 57.50 28.6788 87.4925 11.85  1.10 10676
  2025 01 13 00 57 23.61 28.6893 87.4743  9.75  0.88 10677
  2025 01 13 00 57 40.48 28.4542 87.4015  1.56  0.91 10678
  2025 01 13 00 57 56.83 28.7190 87.5155  6.79  1.15 10679
  2025 01 13 00 58 25.16 28.8783 87.5183  9.13  1.35 10680
  2025 01 13 00 58 48.87 28.4475 87.5268  0.15  1.33 10681
  2025 01 13 00 59 12.30 28.6218 87.4927  3.45  2.02 10682
  2025 01 13 00 59 34.89 28.8035 87.4762 10.25  1.35 10683
  2025 01 13 00 59 52.27 28.9247 87.5350  5.24  0.88 10684
  2025 01 13 01 00 16.14 28.4540 87.5167  9.82  0.53 10685
  2025 01 13 01 00 43.59 28.4652 87.5008  6.76  0.70 10686
  2025 01 13 01 01 07.36 28.9268 87.5593  7.84  0.89 10687
  2025 01 13 01 01 38.02 28.9070 87.4813  9.18  1.68 10688
  2025 01 13 01 02 05.46 28.6202 87.4890  2.30  0.81 10689
  2025 01 13 01 02 53.13 28.4425 87.5258  4.89  1.54 10690
  2025 01 13 01 03 40.95 28.5213 87.4457 11.62  1.26 10691
  2025 01 13 01 05 13.00 28.4135 87.4162  5.43  0.85 10692
  2025 01 13 01 06 00.75 28.8552 87.5603 11.46  1.69 10693
  2025 01 13 01 06 37.46 28.7070 87.4310 10.02  0.84 10694
  2025 01 13 01 07 02.44 28.9117 87.4762  6.91  0.95 10695
  2025 01 13 01 07 29.18 28.9555 87.4977  9.27  1.23 10696
  2025 01 13 01 08 00.01 28.9695 87.4767  5.21  0.72 10697
  2025 01 13 01 08 36.64 28.5657 87.4105 19.49  0.47 10698
  2025 01 13 01 08 46.55 28.5043 87.5077  8.04  0.89 10699
  2025 01 13 01 09 17.84 28.5220 87.4807 10.53  0.32 10700
  2025 01 13 01 09 46.76 28.9493 87.5040  7.17  1.71 10701
  2025 01 13 01 10 20.47 28.8238 87.4765  7.10  0.65 10702
  2025 01 13 01 11 58.34 28.9055 87.4950  7.68  1.62 10703
  2025 01 13 01 13 31.43 28.9493 87.5313  6.57  1.04 10704
  2025 01 13 01 14 05.88 28.8875 87.4810  7.56  2.28 10705
  2025 01 13 01 15 00.86 28.4660 87.5183  6.42  1.80 10706
  2025 01 13 01 15 40.25 28.5652 87.4652  2.50  0.59 10707
  2025 01 13 01 16 10.46 28.9300 87.5252  1.61  1.06 10708
  2025 01 13 01 17 00.18 28.4768 87.5327  5.76  1.42 10709
  2025 01 13 01 17 07.84 28.8573 87.5462  9.50  1.57 10710
  2025 01 13 01 18 16.01 28.7605 87.4658  2.39  1.99 10711
  2025 01 13 01 19 20.45 28.5437 87.5918  8.63  0.96 10712
  2025 01 13 01 19 47.76 28.7638 87.4575  2.32  1.41 10713
  2025 01 13 01 20 21.98 28.5215 87.4523  1.26  0.99 10714
  2025 01 13 01 20 49.74 28.3265 87.5488 11.32  3.15 10715
  2025 01 13 01 22 08.21 28.4377 87.5228  4.05  1.63 10716
  2025 01 13 01 23 13.28 28.4393 87.4950  8.29  1.77 10717
  2025 01 13 01 23 42.80 28.4408 87.5050  1.53  1.08 10718
  2025 01 13 01 24 07.33 28.4103 87.4705 10.27  0.81 10719
  2025 01 13 01 25 18.46 28.7220 87.4260  8.11  1.62 10720
  2025 01 13 01 25 46.40 28.7212 87.4255  7.30  1.00 10721
  2025 01 13 01 26 12.38 28.8845 87.5217  8.60  0.60 10722
  2025 01 13 01 26 47.22 28.6910 87.4652  9.20  0.70 10723
  2025 01 13 01 27 07.22 28.8575 87.5237  8.02  0.59 10724
  2025 01 13 01 27 21.75 28.8340 87.4960  9.77  0.56 10725
  2025 01 13 01 28 14.47 28.7638 87.5600  8.04  1.22 10726
  2025 01 13 01 28 40.59 28.4578 87.5067  6.56  0.87 10727
  2025 01 13 01 29 06.54 28.9673 87.5007  2.76  1.59 10728
  2025 01 13 01 29 36.69 28.7265 87.5182 11.50  1.43 10729
  2025 01 13 01 30 27.17 28.5100 87.5080  3.76  1.06 10730
